0,9639
1,7263
2,7124
3,9107
4,7555
5,7524
6,6793
7,6943
8,7675
9,7044
10,7475
11,6803
12,6913
13,7254
14,7114
15,8516
16,8245
17,7835
18,7384
19,7134
20,6973
21,6913
22,7504
23,6702
24,7213
25,7765
26,6883
27,7014
28,6883
29,7815
30,6613
31,7434
32,6613
33,9468
34,7744
35,6954
36,7454
37,7224
38,6994
39,7644
40,7144
41,7043
42,6683
43,6683
44,7033
45,7554
46,7043
47,7744
48,7263
49,6523
50,7093
51,7634
52,7104
53,6963
54,7294
55,6612
56,6733
57,6873
58,6723
59,8125
60,7144
61,7053
62,7684
63,7705
64,7074
65,6663
66,7064
67,6873
68,7564
69,7814
70,7274
71,7064
72,6373
73,8396
74,7114
75,6692
76,7103
77,6843
78,6993
79,7946
80,6763
81,8116
82,7223
83,7855
84,8836
85,7474
86,7264
87,7565
88,8035
89,7374
90,7254
91,7935
92,7093
93,7785
94,8256
95,10409
96,7615
97,8205
98,7705
99,7945
100,8136
101,7213
102,9899
103,6853
104,9147
105,8125
106,6943
107,6683
108,7495
109,6753
110,7694
111,10039
112,7545
113,8776
114,8557
115,8025
116,7815
117,9869
118,8075
119,7434
120,9338
121,9047
122,8336
123,10229
124,7775
125,7203
126,8055
127,9258
128,7915
129,6553
130,8517
131,8266
132,8176
133,8466
134,7484
135,7835
136,8085
137,9408
138,7414
139,7053
140,9287
141,7905
142,9599
143,9128
144,11041
145,7604
146,7915
147,8015
148,7674
149,8226
150,7945
151,8275
152,7183
153,8095
154,8126
155,7805
156,8136
157,12043
158,8085
159,8325
160,8806
161,8265
162,8506
163,8577
164,9217
165,9899
166,7294
167,7744
168,10961
169,8687
170,7585
171,7935
172,7645
173,8586
174,9147
175,8817
176,8166
177,8266
178,8106
179,8095
180,9238
181,7765
182,8065
183,8516
184,9778
185,8406
186,16240
187,30858
188,15730
189,12854
190,11481
191,14718
192,11883
193,13696
194,13135
195,10921
196,14307
197,10329
198,8015
199,9027
200,8786
201,8937
202,10410
203,8557
204,8446
205,10761
206,8446
207,10109
208,8286
209,8276
210,10961
211,7033
212,8186
213,8897
214,8376
215,9287
216,6823
217,9939
218,14527
219,7484
220,6402
221,7203
222,7274
223,8566
224,7765
225,7314
226,8626
227,8286
228,7575
229,8286
230,7153
231,7514
232,7243
233,6472
234,6813
235,7094
236,6473
237,7895
238,7484
239,7915
240,7024
241,7554
242,7023
243,7605
244,7204
245,7174
246,7273
247,6994
248,8226
249,6533
250,8075
251,7304
252,6873
253,7304
254,7174
255,8446
256,7444
257,7293
258,8756
259,6703
260,8085
261,6572
262,6773
263,6873
264,6963
265,7995
266,7083
267,7905
268,6553
269,7645
270,6723
271,7775
272,8447
273,8266
274,7224
275,8677
276,8436
277,6472
278,8766
279,6933
280,7364
281,6983
282,7304
283,7986
284,6863
285,6572
286,7655
287,8456
288,6883
289,6893
290,8015
291,7284
292,7635
293,7374
294,7454
295,7003
296,7314
297,7153
298,8256
299,6943
300,7585
301,8205
302,7003
303,9187
304,7394
305,7204
306,7814
307,7875
308,6993
309,6603
310,8246
311,7043
312,8146
313,7605
314,7003
315,6763
316,7074
317,8256
318,7093
319,8106
320,7965
321,6813
322,7314
323,7534
324,6974
325,8546
326,6582
327,6863
328,7034
329,6573
330,6893
331,6662
332,7143
333,7104
334,7724
335,7675
336,7174
337,7645
338,7244
339,6763
340,6924
341,7273
342,7684
343,6583
344,7344
345,7995
346,6923
347,6823
348,6993
349,7784
350,7134
351,7514
352,6873
353,7674
354,6923
355,8516
356,7073
357,6793
358,7043
359,8226
360,6743
361,6783
362,7224
363,8075
364,7164
365,6843
366,6963
367,7725
368,6883
369,7094
370,7484
371,7214
372,8366
373,6883
374,8385
375,7194
376,8035
377,6883
378,7203
379,9689
380,7224
381,6692
382,7995
383,7455
384,7024
385,7204
386,8076
387,7083
388,8306
389,7384
390,7655
391,7795
392,7404
393,9598
394,7354
395,7104
396,6382
397,6893
398,6773
399,7704
400,7154
401,6903
402,8256
403,7003
404,8796
405,7344
406,7504
407,7404
408,7174
409,6422
410,7384
411,7735
412,7193
413,6713
414,8767
415,8346
416,7604
417,7074
418,7544
419,8166
420,10941
421,13095
422,12053
423,14598
424,9088
425,7895
426,7494
427,7024
428,7114
429,8035
430,6944
431,8165
432,7845
433,6963
434,7234
435,7003
436,7334
437,7013
438,7124
439,6923
440,6783
441,7194
442,7535
443,7645
444,6823
445,6893
446,7735
447,7464
448,7293
449,6843
450,7003
451,7815
452,7314
453,7685
454,7655
455,6603
456,6783
457,7063
458,6633
459,6703
460,7174
461,7294
462,7595
463,8887
464,7975
465,7654
466,7193
467,6713
468,8907
469,6693
470,18114
471,7134
472,7254
473,7525
474,6883
475,7294
476,6713
477,6993
478,7635
479,7043
480,7454
481,6883
482,7074
483,6623
484,6813
485,6914
486,7114
487,8306
488,6953
489,6783
490,7204
491,6843
492,8166
493,8316
494,7234
495,8326
496,6853
497,7044
498,6934
499,6443
500,7855
501,7455
502,6562
503,7013
504,7053
505,7103
506,6934
507,6943
508,6953
509,6963
510,6783
511,8706
512,6873
513,7484
514,8196
515,6893
516,6893
517,6542
518,6813
519,7374
520,6843
521,7254
522,6913
523,7505
524,7083
525,6823
526,7023
527,7976
528,7213
529,7044
530,6953
531,7334
532,6743
533,7113
534,6963
535,6863
536,6612
537,6963
538,7524
539,6953
540,7124
541,6743
542,6743
543,7504
544,6813
545,7013
546,7925
547,7925
548,7745
549,6823
550,6833
551,6783
552,8055
553,6763
554,7104
555,7124
556,7915
557,6823
558,6553
559,7695
560,7194
561,8085
562,6553
563,7234
564,6913
565,6513
566,7064
567,6923
568,9809
569,6863
570,6633
571,7274
572,7504
573,6472
574,6943
575,7824
576,7073
577,7354
578,6742
579,6573
580,7154
581,6773
582,7764
583,7414
584,6612
585,7844
586,7725
587,7174
588,6743
589,7444
590,7153
591,9658
592,7714
593,7094
594,7575
595,6552
596,6863
597,6623
598,6973
599,6973
600,7104
601,6492
602,8486
603,6963
604,6943
605,7064
606,6944
607,9708
608,7434
609,7815
610,6743
611,6863
612,6983
613,6833
614,6943
615,7284
616,7224
617,6933
618,7725
619,6894
620,6963
621,6763
622,7614
623,7644
624,7905
625,7083
626,6713
627,7234
628,7083
629,6823
630,7013
631,7945
632,8346
633,7194
634,7554
635,6592
636,6632
637,6773
638,6562
639,7474
640,7143
641,7023
642,8466
643,6753
644,7164
645,6682
646,6823
647,6873
648,6663
649,8145
650,6893
651,4479
652,7384
653,6713
654,7104
655,7174
656,7674
657,6843
658,6864
659,6933
660,7875
661,6943
662,6863
663,6894
664,7174
665,6993
666,6793
667,8727
668,7134
669,6903
670,6633
671,6883
672,7965
673,6893
674,6642
675,6913
676,6843
677,8166
678,6692
679,7615
680,6993
681,6863
682,7424
683,7184
684,7975
685,6793
686,7364
687,7174
688,7584
689,7143
690,6713
691,6763
692,7033
693,7404
694,8306
695,7003
696,6732
697,7063
698,7033
699,6732
700,7094
701,7034
702,6712
703,7415
704,7634
705,6703
706,7865
707,6763
708,7033
709,8386
710,7314
711,7224
712,6702
713,7064
714,6803
715,6903
716,7294
717,7013
718,7284
719,6873
720,7905
721,6823
722,9117
723,6833
724,6983
725,7003
726,6503
727,7865
728,6913
729,6633
730,7063
731,6873
732,6913
733,7004
734,8876
735,6633
736,8035
737,7535
738,6553
739,7043
740,7184
741,7094
742,6873
743,6793
744,7164
745,6713
746,8526
747,7004
748,6964
749,7324
750,7174
751,7244
752,7815
753,6843
754,7053
755,6853
756,8486
757,7264
758,7344
759,6963
760,8446
761,7043
762,6773
763,7535
764,6943
765,6392
766,7394
767,6702
768,7625
769,7124
770,6913
771,6642
772,7794
773,6923
774,7013
775,8136
776,8145
777,7073
778,6823
779,7113
780,7354
781,6552
782,6693
783,6983
784,8596
785,6763
786,7224
787,6893
788,6913
789,6472
790,7324
791,7204
792,6483
793,6963
794,7053
795,8547
796,6893
797,6883
798,7935
799,8115
800,7394
801,7294
802,7033
803,8375
804,6843
805,8085
806,8155
807,7113
808,6813
809,6993
810,6863
811,7114
812,7454
813,6683
814,3427
815,6953
816,8967
817,7074
818,6792
819,6783
820,8476
821,7945
822,7334
823,7043
824,7985
825,6763
826,7494
827,6833
828,7164
829,7004
830,6703
831,6753
832,7594
833,7174
834,8045
835,7304
836,6833
837,7504
838,7043
839,7174
840,6722
841,7234
842,6292
843,6602
844,6893
845,7113
846,7124
847,7144
848,7514
849,7324
850,6933
851,7074
852,7965
853,6683
854,7003
855,7064
856,6883
857,6973
858,7083
859,7083
860,7074
861,8275
862,7083
863,7013
864,7394
865,7183
866,7935
867,7093
868,7154
869,6923
870,7424
871,6883
872,8105
873,7113
874,6903
875,8075
876,6903
877,7354
878,7364
879,8246
880,8816
881,8215
882,6843
883,6893
884,7053
885,7073
886,7574
887,7094
888,6894
889,6723
890,6642
891,6763
892,6963
893,6933
894,6913
895,6833
896,8336
897,8265
898,3316
899,6583
900,7053
901,7184
902,7525
903,6913
904,6983
905,7114
906,8236
907,6993
908,7244
909,6783
910,6893
911,6873
912,6612
913,7685
914,6833
915,7143
916,6693
917,7314
918,6773
919,6993
920,6663
921,6422
922,6713
923,6692
924,6813
925,7745
926,6703
927,7434
928,7344
929,7354
930,8155
931,7304
932,7044
933,8376
934,6883
935,7033
936,7234
937,6753
938,6984
939,8185
940,6994
941,8416
942,6943
943,6532
944,6833
945,8226
946,6662
947,6853
948,6393
949,6964
950,6483
951,7184
952,7023
953,6923
954,6953
955,6933
956,6913
957,7243
958,7343
959,7845
960,726452
961,11892
962,7304
963,7644
964,7935
965,8446
966,7694
967,9268
968,6933
969,8536
970,7585
971,7415
972,7434
973,8135
974,7333
975,7644
976,6363
977,6923
978,7515
979,9438
980,8096
981,7354
982,7104
983,7103
984,7674
985,8296
986,6643
987,6563
988,6583
989,6562
990,7364
991,7434
992,8085
993,8636
994,7184
995,6732
996,8085
997,7254
998,6593
999,7784
1000,6743
1001,7655
1002,8206
1003,7654
1004,7324
1005,6662
1006,8226
1007,7585
1008,8286
1009,7635
1010,7323
1011,7003
1012,8245
1013,7644
1014,6823
1015,6752
1016,7554
1017,7504
1018,7695
1019,8866
1020,8346
1021,7434
1022,6853
1023,8866
1024,8125
1025,9128
1026,7024
1027,7254
1028,7014
1029,7414
1030,6913
1031,8196
1032,7524
1033,9097
1034,7454
1035,7094
1036,7624
1037,8727
1038,7224
1039,6833
1040,6783
1041,6673
1042,7895
1043,7835
1044,8857
1045,8696
1046,6863
1047,7063
1048,8145
1049,8867
1050,7253
1051,7604
1052,6903
1053,6733
1054,6543
1055,7604
1056,7264
1057,6392
1058,6843
1059,6883
1060,7144
1061,8056
1062,8997
1063,4789
1064,8356
1065,7284
1066,3347
1067,7234
1068,7083
1069,8556
1070,7584
1071,7173
1072,8046
1073,6974
1074,6803
1075,6503
1076,6813
1077,7455
1078,7003
1079,6984
1080,6923
1081,7895
1082,6682
1083,8146
1084,6743
1085,6743
1086,7865
1087,9158
1088,6943
1089,8176
1090,6803
1091,6693
1092,8667
1093,8396
1094,6833
1095,8155
1096,8295
1097,7945
1098,6953
1099,6984
1100,7043
1101,7625
1102,8446
1103,8236
1104,7053
1105,6913
1106,6993
1107,7835
1108,6733
1109,6512
1110,7545
1111,8025
1112,6924
1113,7424
1114,6573
1115,6953
1116,7134
1117,7465
1118,7694
1119,7554
1120,7224
1121,7885
1122,7615
1123,8396
1124,6973
1125,8486
1126,7404
1127,7735
1128,8066
1129,8246
1130,6903
1131,7905
1132,6853
1133,6963
1134,7574
1135,7855
1136,6813
1137,6973
1138,6913
1139,6322
1140,7414
1141,7524
1142,10660
1143,6673
1144,9448
1145,10089
1146,10139
1147,12434
1148,12965
1149,15970
1150,10781
1151,11572
1152,13034
1153,9107
1154,6693
1155,6453
1156,6963
1157,7614
1158,7293
1159,7003
1160,7103
1161,7625
1162,6883
1163,8436
1164,6732
1165,6863
1166,7304
1167,6392
1168,7905
1169,7143
1170,7014
1171,6703
1172,7083
1173,8335
1174,6994
1175,7174
1176,7925
1177,6853
1178,6553
1179,8556
1180,7234
1181,7053
1182,9017
1183,7124
1184,9298
1185,7976
1186,7033
1187,6582
1188,6352
1189,6723
1190,7264
